singer_id,singer_name,label_0,label_1,label_2,label_3
176972,韋琪,0,0,0,3
107308,韋雄,0,1,0,3
106665,韋禮安( William Wei ),2,16,0,55
101056,音網,0,0,0,4
105030,音樂鐵人( 劉明峰 ),0,6,0,27
125188,音頻怪物( 老妖 ),2,5,0,2
148433,風小箏,0,0,0,3
106509,風中採蓮,1,0,0,10
106180,風之翼,0,7,0,4
108569,風采姐妹,0,2,0,9
125110,風采輪,0,0,0,1
110811,風迷藏,0,0,0,3
106914,風雲組合,0,6,0,4
104319,飛兒樂團( F.I.R. ),0,35,0,41
100375,飛碟,0,1,0,1
172857,飛踢胖( FATTY ),0,0,0,1
104926,飛輪海( Fahrenheit ),0,9,0,26
104491,香香( 王瑾玫 ),5,4,0,33
167570,倆倆 Claire & Cheer,0,0,0,1
109315,倪安東( Anthony Neely ),1,11,0,19
106424,倪敏芝,0,0,0,6
104462,倪睿思,0,1,0,18
100469,倫永亮,0,1,0,3
158190,倫桑( Lun Sang ),0,5,0,6
110204,凌加峻( Kah Jun ),0,0,0,1
110974,凌志輝,0,0,0,4
106208,凌飛,1,1,0,9
101095,凌琳( Lin ),0,4,0,7
107199,剛果先生,0,2,0,1
111282,原子邦妮( Astro Bunny ),1,7,1,38
109157,原子霏,0,1,0,8
105006,原子鏸,0,1,0,4
107036,原味( 原·味 ),1,8,0,16
110730,原舞者,6,51,0,10
172838,原聲組合,0,4,0,1
100205,哥哥妹妹,0,1,0,8
139674,唐子晴( 唐笑 ),0,0,0,9
160212,唐山+程琇慧,0,0,0,1
107831,唐丹,0,0,0,2
161754,唐古( Tang Gu ),1,0,0,34
104270,唐艾萱,0,0,0,10
166255,唐伯虎( Annie ),0,0,0,1
127518,唐青,0,2,0,0
106247,唐珂,0,1,0,5
105251,唐禹哲( Danson Tang ),1,8,0,31
120490,唐從聖,0,2,0,4
107405,唐野軒,0,1,0,0
100384,唐朝樂隊( The Tang Dynasty Band ),0,15,0,5
137481,唐湘鈞,0,0,0,5
104806,唐雅明,0,0,0,13
154989,唐寧( Tang Ning ),0,1,0,9
104426,唐磊,1,5,0,16
100453,唐曉詩,0,0,0,8
110360,唐儷( 陳佩如 ),0,0,0,8
113931,夏天Alex( Alex ),1,5,0,71
104918,夏卡毛樂團( SHOCK MALL ),0,1,0,5
119055,夏后,0,1,0,15
105757,夏如芝,0,0,0,1
107442,夏宇童( Ren ),0,0,0,6
125616,夏米雅,0,2,0,7
136013,夏和熙,0,0,0,1
110206,夏炎,0,2,0,5
169562,夏婉安,0,0,0,8
106458,夏雪飛,0,1,0,7
106278,夏陽,1,4,0,9
118668,夏寧杉,0,2,0,7
135568,夏語遙( Xia Yu Yao ),0,1,0,11
106643,夏鳴,0,1,0,7
105357,奚秀蘭( Stella Chee ),0,0,0,2
106384,姬娜,0,0,0,2
122281,娜布其,0,0,0,1
115975,孫一,1,0,0,7
106437,孫一璟,0,1,0,9
118735,孫子涵( Niko Sun ),3,13,0,63
135994,孫羽希,0,0,0,6
109165,孫自佑( Dennis Sun ),0,0,0,5
106244,孫行者,0,0,0,2
178744,孫伯綸( Gary ),0,0,0,2
100314,孫協志( Tony Sun ),0,1,0,7
125050,孫明,0,0,0,1
100186,孫建平( 孫建平&音樂廣場 ),0,1,0,4
102357,孫悅,2,3,0,25
169048,孫浩雨,0,4,1,5
107160,孫笑一,0,1,0,2
108473,孫偉,1,3,0,2
102108,孫國慶,0,1,0,1
134993,孫培恩( PN Sun ),0,1,0,4
106124,孫彪,0,4,0,3
119630,孫盛希( Shi Shi ),0,2,0,36
110178,孫翊軒,0,1,0,3
182471,孫雪寧,0,0,0,3
110139,孫彭飛,0,2,0,2
106937,孫渤洋,0,1,0,0
109661,孫琳悅,0,5,1,40
101236,孫楠( Sun Nan ),2,24,0,73
106431,孫羨真,0,3,0,13
104563,孫嫣然,1,2,0,6
106769,孫維良,1,5,0,5
106245,孫遜,0,4,0,7
106243,孫銘宇,0,1,0,2
107839,孫潔,0,0,0,2
100663,孫燕姿( Stefanie Sun ),2,20,1,122
100077,孫耀威( Eric ),0,6,0,25
105634,孫儷,0,1,0,2
106433,孫露,0,0,2,16
110365,孫艷,0,0,0,2
180352,宮俊,0,1,0,2
166121,宮閣,0,0,0,14
118727,家家( 紀家盈 ),0,2,0,41
106237,容中爾甲,6,13,0,5
100233,容祖兒( Joey Yung ),4,2,0,95
104358,展翼樂團( Zayin ),0,6,1,15
106148,峰燁,0,0,0,3
124393,師子吼( 獅子吼樂團 ),1,1,0,1
105766,庫克樂團( KoOk ),0,9,0,13
105045,庭竹,1,3,0,29
110150,徐一鳴,0,0,0,10
106848,徐千惠,0,0,0,1
106454,徐千雅,0,3,0,3
188040,徐大樂,0,1,0,13
106267,徐子崴,1,1,0,3
104943,徐子源,0,1,0,0
106279,徐小明,1,2,0,2
102407,徐小鳳( Paula Tsui ),1,1,0,5
105816,徐立,0,2,0,8
100484,徐仲薇( Julia ),0,0,0,9
159935,徐向立,0,3,0,7
109858,徐良( Xu Liang ),0,13,1,61
105599,徐佳瑩( LaLa ),3,7,0,72
122351,徐承邦( 阿邦 ),0,0,0,3
108249,徐杰,1,4,1,5
106890,徐威,1,0,0,5
118770,徐洪剛,4,4,0,5
100078,徐若瑄( Vivian ),1,5,0,47
107536,徐哲緯( Voter ),0,2,0,2
110153,徐峰柏,0,0,0,6
105943,徐浩,0,4,1,19
106308,徐茜,1,0,0,3
104336,徐偉賢( Peco ),0,2,0,7
159893,徐凱( Uriah See ),0,5,0,4
111011,徐博傑,0,1,0,1
105809,徐喜得,0,6,0,6
105681,徐堰鈴,0,0,0,1
106563,徐紫淇,0,2,0,4
150278,徐菲( Fisheer ),0,0,0,5
106794,徐菲琳,0,0,0,2
105658,徐靖博( BOBO ),0,10,0,19
107737,徐熙娣( 小S ),0,1,0,5
105883,徐睿,1,2,0,11
108098,徐維駿( William Hsu ),0,3,0,3
109284,徐銘璟,0,0,0,5
181847,徐嬌,0,0,0,1
175251,徐樂同,0,0,0,3
102331,徐潔兒( Jill Hsu ),0,0,0,23
176882,徐澔韋( 澔志 ),0,2,0,0
109045,徐曉羽,1,3,0,7
107326,徐鴻武,0,0,0,1
106981,徐黛妮,0,2,0,7
100079,徐懷鈺( Yuki ),1,2,0,42
105555,徐譽滕( 徐歆舜 ),6,8,0,26
106457,徐顥菲,0,0,0,11
136018,恕樂團( Solemn ),0,9,0,7
106178,恩煬,0,2,0,2
105955,旅行團( The Life Journey ),0,14,1,9
177825,旅行團樂隊( The Life Journey ),2,18,0,27
106689,時金鈺,0,0,0,1
106467,晏菲,0,0,0,10
129735,書庭,0,0,0,2
108345,柴郡貓( チェシャ貓 ),0,2,0,21
105581,校園金曲,0,3,0,40
100430,校園歌曲,3,4,1,33
135587,格子兮,1,0,0,59
105500,格里杰夫( Jeff ),0,2,0,5
110384,格格,3,4,0,15
110961,格楊,1,1,0,18
106285,殷浩,0,1,0,3
120650,殷紫嫣,0,1,0,0
180838,泰坦( TITAN ),0,1,0,5
107519,浩角翔起( 食尚玩家 ),2,9,0,7
110887,浩軒,0,1,0,3
106192,浩瀚,1,0,0,17
108259,浪花兄弟,0,4,0,4
104915,浮克,2,4,0,4
107687,海生( Hai Sheng ),0,0,1,8
113128,海明威,0,1,0,11
142107,海哲明,0,3,0,25
110627,海楠,0,0,0,1
105417,海鳴威( OCEAN ),0,4,0,11
133558,海龜先生,0,1,0,1
105221,海騏,0,0,0,6
147467,涂薾勻,0,0,0,4
159825,烏鴉航班,0,2,0,3
106644,烏蘭托婭( 烏蘭圖雅 ),5,10,0,12
104706,病毒樂團,0,6,0,3
120551,眠腦,1,1,0,1
105075,砰砰阿峰,0,1,0,1
104863,砰砰樂隊,1,12,0,1
106527,破碎樂隊,0,6,0,4
167978,祖峰,0,0,0,2
126278,祖絲( Josie Ho ),0,0,0,1
106311,祝庭輝,0,0,1,5
102336,祝釩剛,0,1,0,8
105720,神木與瞳( Y2J ),0,9,0,14
121134,神秘人物,0,2,0,1
107344,秘密後院,0,5,0,4
176628,秦勇,0,0,0,2
104535,秦海璐,0,2,0,17
102292,秦偉,0,0,0,3
118995,秦嵐,0,0,0,4
107392,秦藝天,0,1,0,0
110464,笑天,0,0,0,6
106463,笑莉,0,0,0,5
136016,粉紅噪音( Pink Noise ),0,5,0,9
105982,紐約客( NEW YORKER ),0,3,0,7
118669,紙片女孩,0,0,0,3
107973,索南扎西,4,2,1,3
119057,索南紮西,4,6,0,4
136225,索朗扎西,1,0,0,0
110964,翁元佑,0,3,0,10
101604,翁立友( Only you ),0,4,0,6
104573,翁宇君,0,0,0,7
106258,翁培倫,1,1,0,9
175325,翁梓銘,0,2,0,16
110281,翁滋蔓( Smire Weng ),0,0,0,6
187217,胭脂蟲,0,1,0,2
125294,能量兄弟,0,0,0,1
187818,脆弱少女組( Fragile girls ),0,3,0,7
113323,脆樂團( Crispy ),2,7,1,16
142854,茜拉( Shila Amzah ),0,0,0,2
148884,草屯囝仔,0,1,0,0
127392,草地人,0,3,1,7
163395,草東沒有派對( No Party For Cao Dong ),0,5,1,5
100215,草蜢( Grasshopper band ),1,14,0,21
104625,荒山亮( Ric Jan ),0,7,0,25
118804,蚊子,0,0,0,1
102447,袁小迪( 黃文鴻 ),0,3,0,7
110873,袁成杰,0,1,0,2
105786,袁成杰&戚薇,0,5,0,10
118865,袁姍姍,0,0,0,3
106103,袁金義,0,0,0,2
105043,袁泉,0,1,0,23
109194,袁哲,0,2,0,18
142599,袁航,0,3,0,9
104197,袁培華,0,1,0,0
123184,袁婭維( Tia Ray ),0,2,0,13
100240,袁惟仁,2,3,0,30
135281,袁野,0,0,0,1
107847,袁詠琳( Cindy Yen ),0,2,0,33
101819,袁耀發,0,5,0,10
101139,訐譙龍( Gan Giau Long ),2,7,0,12
118786,記號士( THE SIGN OF HUMAN ),0,3,0,7
106735,貢維特,0,0,0,9
106418,迷子( Maico ),1,1,0,8
106523,迷路兵,0,2,0,6
104702,迷樂隊,0,3,0,7
134829,追風駿馬組合,1,2,0,2
127878,逃跑計劃( Escape Plan ),0,9,1,4
134041,逆思樂團,0,2,0,1
110217,郝冠英,1,2,0,3
105871,郝強,2,0,0,13
102586,閃亮三姐妹( Shining 3Girls ),0,14,0,18
185086,閃星樂隊,0,5,0,9
100812,閃靈樂團( ChthoniC ),0,18,0,10
109991,飢餓藝術家( The Hunger Artist ),0,3,0,9
106223,馬一鳴,3,1,0,7
104929,馬小倩,1,2,0,20
105591,馬天宇( Ray Ma ),2,10,0,27
145598,馬天佑( Mayao ),0,0,0,2
106986,馬文吉( 文吉 ),0,0,0,11
102214,馬玉芬,1,1,0,10
100904,馬兆駿( Ma Chao Chun ),1,3,0,2
170134,馬如龍,0,3,0,4
106800,馬旭成,0,1,0,2
110969,馬旭東,0,1,0,13
125690,馬汝瓏,0,2,0,8
110087,馬希爾,1,3,0,4
106154,馬忠,0,0,0,9
105828,馬念先( Ma Nien Hsien ),0,1,1,8
177384,馬雨陽,0,1,0,1
105905,馬保羅,0,1,0,2
104401,馬郁,0,0,0,10
100080,馬浚偉( Steven Ma ),1,3,0,8
105904,馬健濤,0,1,0,13
105838,馬國偉,0,0,0,7
105941,馬條,2,2,0,5
120092,馬智宇,1,5,2,7
180374,馬詠恩與農男樂團,1,3,0,4
113852,馬雲飛,0,0,0,8
120472,馬嘉均( Mason Ma ),0,0,0,1
109679,馬嘉軒,0,1,0,8
178747,馬旗,0,0,0,1
107351,馬睿菈,0,0,0,1
142762,馬頔( Di Ma ),0,2,0,9
120541,馬靚辳,0,1,0,7
106855,馬蕊,0,0,0,3
142142,馬蹄幫樂團( Marty Band ),0,7,0,4
167728,馬檇鏗( Madan Roberto ),0,0,0,2
183532,馬賽克樂隊,0,3,0,2
110499,骨氣,0,5,0,4
104041,高山阿嬤,1,7,0,1
107243,高以愛( Alisa ),0,1,0,9
110124,高永泰,0,4,0,5
102550,高向鵬,0,1,0,1
114340,高安,0,0,0,4
100798,高明駿( Ming-Chun Kao ),1,4,1,16
101087,高凌風( Frankie Kao ),3,6,1,9
106372,高娜,0,0,0,9
178583,高泰宇( Gao Tai Yu ),0,0,0,1
106065,高婭媛,0,1,0,4
122872,高紹桓,0,1,0,0
106933,高傑,0,2,0,2
139296,高勛( Shown Gao ),2,2,0,8
100476,高勝美( Malas Kao ),0,1,0,12
109891,高登,0,2,0,12
107552,高菲,0,1,0,6
106182,高進( AG ),2,9,0,37
113853,高雄市音樂人,0,0,1,0
178488,高愷蔚( Ape ),0,0,0,3
106186,高楓,0,5,0,3
120552,高瑜,0,0,0,1
105799,高瑞欣,1,2,0,8
110372,高歌,1,0,0,6
105515,高遠( Gene Gao ),0,3,0,7
100081,高慧君( Francesca Kao ),0,0,0,16
108367,高曉松( LILSONG ),2,3,0,5
120504,高蕾雅,1,0,0,1
110433,高藝菲,0,1,0,2
177912,鬼否樂隊( GriffO ),0,1,0,2
107265,假文藝青年俱樂部,0,2,0,3
104790,側田( Justin Lo ),0,1,0,6
100256,動力火車( Power Station ),2,27,1,56
102185,動靜( 動靜樂團 ),0,4,0,15
105850,區俊濤,1,3,0,3
175924,區密,0,0,0,2
100578,區瑞強,0,1,0,4
105704,參劈,1,5,0,4
109168,商東茜,0,0,0,12
178029,問樂團,0,2,0,4
109684,圈圈,4,22,1,15
106511,國王樂隊,0,1,0,0
104595,國光幫,0,13,0,6
115105,基地小虎,0,0,0,4
100082,堂娜( 唐娜 ),0,2,0,18
182966,婕兒,0,0,0,1
180931,尉岩,0,0,0,1
107579,崎君,0,2,0,9
148809,崔乙幕,0,1,0,9
111073,崔子格( Queena Cui ),4,9,0,81
101378,崔元姝,0,0,0,9
101326,崔苔菁( Louise Tsuei ),0,1,1,11
109607,崔香蘭( Sharon Tsui ),0,0,0,9
110306,崔恕,4,11,2,15
100455,崔健( CUIJIAN ),2,7,0,16
109683,崔萍( Tsui Ping ),1,3,1,39
107022,崔瑋,0,0,0,1
120561,崔龍陽,1,3,0,6
107034,崔鵬,0,0,0,4
108517,常石磊,2,3,0,7
104528,常安,0,0,0,2
107294,常艾菲,0,0,0,9
109663,常建祥,0,0,0,5
110236,常思思,1,0,0,4
106169,常海,0,1,0,9
101199,常喜,0,0,0,10
179764,康士坦的變化球( Constant & Change ),0,0,0,1
124802,康小白,0,0,0,3
118942,康正昊( K-MAN ),0,0,0,3
128201,康姆士,0,3,0,13
182483,康姆士樂團,0,1,0,4
100083,康康( 康晉榮 ),7,15,0,47
100847,康淨淳( Kang Ching Chun ),0,0,0,10
135154,康禎庭,0,0,0,1
163666,康橋,0,0,0,7
105260,庹宗康,0,0,0,1
100224,庹宗華( Tuo Tsung-hua ),0,0,0,1
100084,庾澄慶( 頂尖拍檔 ),6,30,0,66
106721,張一益,0,1,0,3
105598,張力尹( Zhang Liyin ),0,0,0,17
119732,張士堂,1,1,0,1
121129,張子丰( Fred Cheung ),0,0,0,2
120513,張子瑄,0,0,0,3
100837,張中立&林隆璇,0,0,0,1
106478,張丹丹,0,0,0,3
108255,張丹鋒,0,0,0,14
175857,張予曦,0,0,0,1
119032,張心柔,1,3,0,11
104622,張心傑,0,4,0,7
108032,張心童,0,1,0,2
108161,張文綺( Shiny ),1,4,0,26
141944,張木易,0,1,0,1
110183,張世彬,0,4,0,21
109365,張冬玲,0,1,0,16
182993,張北北,0,0,0,2
105659,張可可,0,0,0,10
111180,張可兒,0,0,0,2
108552,張可欣,1,0,0,1
101082,張可芝,0,2,0,17
101299,張永智,0,6,1,16
102148,張玉華( Celest Chang ),0,4,0,30
120255,張玉霞,1,0,0,1
174332,張伊彤,0,0,0,1
106866,張地,0,0,0,1
100085,張宇( Phil Chang ),5,18,0,69
131564,張羽,0,0,0,1
136006,張羽幻,0,1,0,0
102527,張羽偉,3,2,0,2
106332,張艾文,0,0,0,4
124475,張艾亞,0,0,0,3
100221,張艾嘉( Sylvia Chang ),0,0,0,3
106321,張伯宏,2,5,2,14
100318,張克帆( Jonathan Chang ),0,1,0,8
104552,張含韻( 張涵韻 ),1,11,0,17
106320,張志林,0,6,0,23
106693,張志政,1,2,0,11
102411,張杏月,0,0,0,1
100086,張秀卿( Chang Hsiu Ching ),0,2,0,10
106472,張拉拉,1,1,0,1
107803,張明洋,0,1,0,8
104500,張杰( Jason ),1,30,3,72
105002,張芯瑜( 小小瑜 ),0,0,0,14
188162,張芷芸( HANA ),0,0,0,4
107056,張芸京( Jing Chang ),1,6,0,44
107953,張虎,0,2,0,3
128185,張阿,0,1,0,4
100199,張雨生( Zhang Yu Sheng ),10,22,2,60
100087,張信哲( 阿哲 ),4,21,3,118
106144,張恆,0,1,0,1
180555,張恒遠,0,2,0,9
106146,張政,0,0,0,7
107815,張政雄&薛珮潔,0,1,0,5
153248,張星唯,0,0,0,20
100088,張柏芝( Cecilia Cheung ),0,0,0,10
108522,張津滌,0,2,0,9
100198,張洪量,1,1,0,18
137199,張盈,1,0,0,7
168926,張美儀( Jaymie Cheung ),0,0,0,1
177485,張羿凡,0,2,1,7
107524,張苡澂,0,0,0,8
174536,張若昀( Zhang Ruo Yun ),0,2,0,1
106329,張迪,2,3,0,7
110837,張倫輝,0,1,0,2
106550,張峰,2,3,0,5
104282,張峰奇( Chang Daniel ),2,5,1,32
106892,張峻寧,0,1,0,4
104624,張振宇,5,8,0,37
107706,張晉樵,0,1,0,1
100487,張真,0,2,0,7
106476,張真菲,0,3,0,10
106328,張真賀,0,1,0,14
104198,"張偉文( Cheung Wai Man, Donald )",2,4,0,8
106322,張啟輝,1,5,0,13
107038,張啟靚,0,0,0,1
100239,張國榮( Leslie ),1,13,2,26
107665,張婧,0,2,0,19
108579,張崇基&張崇德,0,0,0,1
106482,張曼莉,0,0,0,6
136193,張梁,1,4,0,12
100823,張涵雅( Hanya ),0,1,0,2
105949,張淺潛,0,3,0,12
107216,張清,1,4,0,3
100089,張清芳( Stella ),0,4,0,30
172201,張盛德( Chang Sang Teck ),4,0,0,3
108118,張傑( Chieh Chang ),1,4,0,14
153065,張凱仲,0,0,0,1
100376,張善為( A Wei Chang ),0,8,0,34
100090,張惠妹( 阿妹 ),1,18,1,158
101393,張惠春( Saya ),0,1,0,34
102306,張提,1,0,1,11
106339,張揮,2,6,0,4
127844,張斯斯,0,0,0,1
106486,張晴,0,0,0,7
102207,張智成( Z-Chen ),4,7,0,73
132073,張棋惠,0,0,0,1
104350,張棟樑( Nicholas Teo ),3,7,1,74
106703,張琛,1,0,0,0
178696,張琪瑋( Juwei Teoh ),0,0,0,1
106623,張皓,0,2,0,4
107359,張皓軒,0,0,0,1
106333,張竣,0,1,0,5
107091,張萌,1,2,0,9
105968,張萌萌,2,8,1,20
134222,張詒博( Peace ),0,0,0,4
110316,張超( Juck ),0,0,0,10
135569,張陽陽( 陽陽 ),0,1,2,7
106484,張雯婷,0,0,0,19
106483,張雲兒,0,1,0,5
108110,張傲,1,0,0,3
107057,張傳杰,0,0,0,3
102386,張敬軒( Hins Cheung ),0,6,0,23
110722,張暄祺,0,1,0,7
100488,張楚( Zhang Chu ),1,3,0,10
106330,張煒,3,3,0,9
177503,張煜楓,0,1,0,10
109269,張瑄妍,0,0,0,3
125909,張瑋,2,7,0,12
126007,張瑋琁( Ash ),0,0,0,3
104811,張瑋綸,0,1,0,9
119060,張義傑,0,0,0,5
109326,張萱妍,0,0,0,5
106488,張鈺茜,0,0,0,3
106678,張雷,0,5,0,19
106147,張嘉傑,1,0,0,1
114341,張寧益,0,0,0,1
106471,張瑤( Zhang Yao ),0,0,0,11
120543,張睿( Ray ),2,3,0,16
136088,張碧晨( Diamond ),0,1,2,27
106106,張與辰( 張祖誠 ),1,4,0,9
105023,張語倢,0,1,0,9
120834,張赫宣,1,4,0,19
104279,張韶涵( Angela Chang ),2,10,0,92
100284,張鳳鳳,0,3,1,11
176671,張德芬,2,1,0,6
104189,張德蘭( 張圓圓 ),0,0,0,12
107087,張潤偉,0,0,0,1
154801,張磊( Zhang Lei ),1,3,1,11
100319,張衛健( Dicky Cheung ),3,12,0,32
100091,張震嶽( 海雅谷慕 ),10,21,5,54
104942,張靚穎( Jane Zhang ),3,19,0,112
164026,張駐森( Bryan ),0,0,0,1
100092,張學友( Jacky Cheung ),1,18,0,91
105944,張曉晨,0,0,0,1
105994,張曉瀟,0,1,0,0
106474,張燕,2,7,0,13
112358,張燕清,0,1,0,9
112738,張穆庭,0,8,0,17
162931,張翰,0,0,0,1
181693,張衞帆( Weifan Chang ),0,2,0,6
106746,張靜,0,0,0,2
110979,張靜沄,0,0,0,4
104130,張彌,0,0,0,2
172854,張濛,0,0,0,5
172937,張璐詩,0,2,0,8
108553,張薔( 小怡 ),2,0,0,18
188103,張簡君偉( Alex Chang Jien ),0,1,0,7
100910,張鎬哲( Jang Ho-Cheol ),0,4,0,14
150082,張瓊,1,2,0,2
107795,張藝涵,0,0,0,3
156826,張藝興( LAY ),2,0,0,20
135955,張嚴之,0,1,0,6
104870,張懸( Deserts Chang ),2,0,0,37
104623,張覺隆,1,5,0,16
110428,張躍,0,0,0,4
105299,張露( Chang Loo ),10,15,0,13
104708,張露+曉露,1,5,0,11
106843,張艷奕,0,0,0,1
100938,強力重拍,0,0,0,3
118578,強迫女孩( OCD GIRL ),0,3,0,7
104920,強辯樂團( Champion Band ),1,10,1,28
107205,悠邁,0,0,0,2
110075,戚薇( Stephy Qi ),0,0,0,13
182967,敖犬( Owodog Zhuang ),0,2,0,9
105989,教練樂隊( 教練樂團 ),0,11,0,10
108576,旋轉木馬,0,0,0,2
159647,旌旗敬拜,0,3,0,8
134864,晨悠( melFlow ),0,2,0,3
109393,晨熙,0,2,0,10
104928,曹方( ICY ),0,2,0,53
106348,曹卉娟,0,0,1,9
106315,曹芙嘉,0,0,0,1
102360,曹格( Gary Chaw ),9,24,0,62
122280,曹軒賓( Shane ),0,3,0,9
134252,曹寅,0,0,0,4
105894,曹雪,1,3,0,15
177377,曹登昌,0,1,0,7
110076,曹嘉揚,1,2,0,6
106166,曹磊,0,2,1,11
109578,曹震豪( Wallis Cho ),0,0,0,1
106347,曹穎,1,1,0,18
106350,曹璐( LU LU ),0,0,0,12
106524,曼琳歌德,0,1,0,2
110080,梁一貞,0,1,0,31
186671,梁子,2,2,0,7
188855,梁心蕊,0,0,0,2
109313,梁心頤( Lara ),0,4,0,36
105635,梁文音( Rachel Liang ),2,5,0,57
100677,梁文福( Liang Wern Fook ),0,0,0,1
104406,梁弘志,0,3,0,11
119857,梁立昂,0,9,0,9
106411,梁伶,0,1,0,3
109433,梁佑嘉( Abella ),0,0,0,1
110126,梁佳玉,0,2,0,8
120546,梁佳杰,0,0,0,4
110177,梁佳傑,0,0,0,10
134103,梁阿衛( 官才 ),0,0,0,1
102114,梁珈瑜,0,0,0,7
150805,梁香,0,0,0,7
179254,梁根榮( Gen Neo ),0,1,0,5
155673,梁博( Bruce Liang ),0,7,1,14
100266,梁朝偉,0,7,0,34
106393,梁紫丹,0,0,0,7
156485,梁萍( 梁愛音 ),2,2,0,2
100093,梁詠琪( GIGI ),2,9,0,81
101163,梁雁翎,0,1,0,9
100094,梁漢文( Edmond Leung ),0,1,0,11
107993,梁銘芷,0,0,0,1
100095,梁靜茹( Fish Leong ),0,15,0,127
110669,梅雨萱,0,0,0,4
100096,梅艷芳( Anita Mui ),0,1,0,6
172671,梧桐( Anne ),0,1,0,0
178691,梭哈樂團( 梭哈Showhand ),0,3,1,1
125016,涼煙樂團( The SlimCigarettes ),1,10,0,13
102117,淑惠&美娜,0,2,0,8
104830,深白色二人組( Deepwhite ),0,4,0,16
102314,深南大道,0,0,0,1
104475,深藍樂團,0,2,0,6
106705,清泉組,0,0,0,1
105884,清源,2,6,0,9
105957,清醒,0,3,0,7
119684,猛虎巧克力,1,2,0,17
106536,甜蜜的孩子,1,8,1,8
109672,甜蜜的孩子樂隊,1,1,0,1
128267,畢夏,1,1,0,12
108675,畢書盡( Bii ),0,8,1,39
170544,畢業歌,0,22,3,51
161952,盛一倫( Peter ),0,2,0,2
160783,盛宴( Chanson Trio ),0,6,0,4
105034,盛噶仁波切,1,1,0,8
107721,盛曉玫( Amy Sand ),0,1,0,3
104343,眼球先生,1,4,0,10
175250,窒息樂隊,0,18,0,7
105572,章子怡,0,0,0,2
105886,章小軍,0,5,2,5
124392,符致逸( Adrian ),0,2,0,10
107058,符瓊音( Meeia ),0,4,0,34
106505,第9頻道,0,2,0,8
104705,第七樂章,0,3,0,3
164616,粗大Band( 粗大樂團 ),0,6,0,7
100097,脫拉庫樂團( TOLAKU ),0,8,0,18
110386,莊之影,0,1,0,1
122960,莊心妍( ADA ),3,6,0,138
105592,莊振凱( 阿凱 ),0,6,0,12
106670,莊瑩,0,1,0,0
119043,莊學忠,0,0,0,2
126225,莊鵑瑛( 小球 ),0,6,0,25
162902,莫小娘,0,0,0,1
100098,莫文蔚( Karen Mok ),3,10,0,122
127517,莫可樂團( Micro ),0,0,0,4
182952,莫海婧( maggie ),0,1,0,4
136326,莫智欽,0,0,0,4
112633,莫熙兒,0,0,0,4
110475,莫龍丹,0,1,0,7
106417,莫艷琳,0,1,0,18
105070,莫豔琳,0,0,0,5
107409,蛋堡( Soft Lipa ),2,8,0,38
119019,蛋魂樂團,0,2,0,2
106504,蛋糕炸彈,0,4,0,6
154613,許一農( Alex Hsu ),0,3,0,4
105819,許仁杰( Stanly ),1,1,0,9
137324,許含光( Lumi ),0,4,0,9
100100,許志安( Andy Hui ),1,15,0,58
176905,許亞童,0,1,0,19
110490,許佳慧,0,0,0,3
171042,許佳麟( Danny ),0,3,0,6
132049,許亮宇,0,2,0,3
100101,許美靜( Mavis Hee ),0,1,0,26
105447,許飛( blog ),4,2,1,28
107284,許俾文,0,2,0,3
101930,許哲珮( Peggy ),2,5,0,73
169658,許時( ShiShr ),0,3,0,7
104861,許晉豪,0,3,0,8
121563,許書豪( Haor ),0,10,0,18
100102,許茹芸( Valen Hsu ),0,5,0,109
102172,許紹洋,0,3,0,19
106277,許景峰,0,1,0,2
100333,許景淳( Christine Hsu ),1,1,1,7
178726,許逸喬,0,0,0,2
157911,許鈞,1,8,0,11
105589,許雅涵( Candy ),1,3,0,16
105899,許嵩( Vae Xu ),3,27,0,68
148808,許楚涵,0,1,0,1
105031,許瑋倫,0,0,0,2
120434,許靖韻( Angela Hui ),1,0,0,4
106829,許頌,0,0,0,3
105126,許嘉凌( Ivy ),0,4,0,6
182576,許精靈,0,0,0,1
102128,許慧欣( eVonne ),0,8,1,78
106271,許樂,0,1,0,2
107916,許樂&常安,0,2,0,7
110628,許諾,2,2,0,15
163036,許魏洲( Timmy Xu ),0,8,0,12
121448,許藝娜( Xu Yina ),0,0,0,3
104040,許巍( Xu Wei ),3,22,2,35
155335,許鶴繽,0,1,0,1
106879,貫家郡,0,1,1,2
110477,貫詩欽,0,0,0,6
119858,透明雜誌( TOUMING MAGAZINE ),0,3,0,9
105348,這位太太( Mrs. This ),0,5,1,13
109202,連詩雅( Shiga Lin ),0,0,0,1
111963,部落美男子,0,5,0,4
124799,郭一凡,0,0,0,4
109279,郭子( 郭蘅祈 ),1,2,0,10
188819,郭忠祐( York Guo ),0,1,0,9
147469,郭怡安,0,0,0,1
105370,郭易,0,3,0,15
105475,郭采潔( Amber Kuo ),0,6,0,45
168359,郭俊辰( Fiction Guo ),0,0,0,4
104370,郭品超,1,4,1,16
119024,郭玲,0,0,0,3
104808,郭美美( 美美 ),1,3,1,46
174196,郭飛宏,0,1,0,1
139529,郭修彧( SHIO ),0,1,0,10
106370,郭凌霞,0,0,0,11
109690,郭家銘,0,0,0,3
104035,郭峰,0,7,0,22
107575,郭書瑤( 瑤瑤 ),1,0,0,19
104448,郭頂,1,2,0,28
106881,郭喬伊,0,0,0,10
